Ticker,Year,Securities,Total_Cases,CIK Code
A,2001,1.0,1.0,1090872.0
A,2002,0.0,1.0,1090872.0
A,2003,0.0,2.0,1090872.0
A,2004,0.0,1.0,1090872.0
A,2005,0.0,2.0,1090872.0
A,2007,0.0,1.0,1090872.0
A,2012,0.0,1.0,1090872.0
A,2000,0.0,0.0,1090872.0
A,2006,0.0,0.0,1090872.0
A,2009,0.0,0.0,1090872.0
A,2010,0.0,0.0,1090872.0
A,2013,0.0,0.0,1090872.0
A,2015,0.0,0.0,1090872.0
A,2018,0.0,0.0,1090872.0
A,2014,0.0,0.0,1090872.0
A,2008,0.0,0.0,1090872.0
A,2011,0.0,0.0,1090872.0
A,2017,0.0,0.0,1090872.0
A,2020,0.0,0.0,1090872.0
A,2016,0.0,0.0,1090872.0
A,2019,0.0,0.0,1090872.0
A,2021,0.0,0.0,1090872.0
AACS,2001,0.0,0.0,949982.0
AACS,2002,0.0,0.0,949982.0
AACS,2003,0.0,0.0,949982.0
AACS,2004,0.0,0.0,949982.0
AACS,2005,0.0,1.0,949982.0
AACS,2007,0.0,0.0,949982.0
AACS,2012,0.0,0.0,949982.0
AACS,2000,0.0,0.0,949982.0
AACS,2006,0.0,0.0,949982.0
AACS,2009,0.0,0.0,949982.0
AACS,2010,0.0,0.0,949982.0
AACS,2013,0.0,0.0,949982.0
AACS,2015,0.0,0.0,949982.0
AACS,2018,0.0,0.0,949982.0
AACS,2014,0.0,0.0,949982.0
AACS,2008,0.0,0.0,949982.0
AACS,2011,0.0,0.0,949982.0
AACS,2017,0.0,0.0,949982.0
AACS,2020,0.0,0.0,949982.0
AACS,2016,0.0,0.0,949982.0
AACS,2019,0.0,0.0,949982.0
AACS,2021,0.0,0.0,949982.0
AAL,2001,0.0,0.0,6201.0
AAL,2002,0.0,1.0,6201.0
AAL,2003,0.0,0.0,6201.0
AAL,2004,0.0,3.0,6201.0
AAL,2005,0.0,0.0,6201.0
AAL,2007,0.0,0.0,6201.0
AAL,2012,0.0,0.0,6201.0
AAL,2000,0.0,1.0,6201.0
AAL,2006,0.0,3.0,6201.0
AAL,2009,0.0,1.0,6201.0
AAL,2010,0.0,1.0,6201.0
AAL,2013,0.0,1.0,6201.0
AAL,2015,0.0,2.0,6201.0
AAL,2018,0.0,2.0,6201.0
AAL,2014,0.0,0.0,6201.0
AAL,2008,0.0,0.0,6201.0
AAL,2011,0.0,0.0,6201.0
AAL,2017,0.0,0.0,6201.0
AAL,2020,0.0,0.0,6201.0
AAL,2016,0.0,0.0,6201.0
AAL,2019,0.0,0.0,6201.0
AAL,2021,0.0,0.0,6201.0
AAMC,2001,0.0,0.0,1555074.0
AAMC,2002,0.0,0.0,1555074.0
AAMC,2003,0.0,0.0,1555074.0
AAMC,2004,0.0,0.0,1555074.0
AAMC,2005,0.0,0.0,1555074.0
AAMC,2007,0.0,0.0,1555074.0
AAMC,2012,0.0,0.0,1555074.0
AAMC,2000,0.0,0.0,1555074.0
AAMC,2006,0.0,0.0,1555074.0
AAMC,2009,0.0,0.0,1555074.0
AAMC,2010,0.0,0.0,1555074.0
AAMC,2013,0.0,0.0,1555074.0
AAMC,2015,1.0,1.0,1555074.0
AAMC,2018,0.0,0.0,1555074.0
AAMC,2014,1.0,1.0,1555074.0
AAMC,2008,0.0,0.0,1555074.0
AAMC,2011,0.0,0.0,1555074.0
AAMC,2017,0.0,0.0,1555074.0
AAMC,2020,0.0,0.0,1555074.0
AAMC,2016,0.0,0.0,1555074.0
AAMC,2019,0.0,0.0,1555074.0
AAMC,2021,0.0,0.0,1555074.0
AAME,2001,0.0,0.0,8177.0
AAME,2002,0.0,0.0,8177.0
AAME,2003,0.0,0.0,8177.0
AAME,2004,0.0,0.0,8177.0
AAME,2005,0.0,0.0,8177.0
AAME,2007,0.0,1.0,8177.0
AAME,2012,0.0,0.0,8177.0
AAME,2000,0.0,0.0,8177.0
AAME,2006,0.0,0.0,8177.0
AAME,2009,0.0,0.0,8177.0
AAME,2010,0.0,0.0,8177.0
AAME,2013,0.0,0.0,8177.0
AAME,2015,0.0,0.0,8177.0
AAME,2018,0.0,0.0,8177.0
AAME,2014,0.0,0.0,8177.0
AAME,2008,0.0,0.0,8177.0
AAME,2011,0.0,0.0,8177.0
AAME,2017,0.0,0.0,8177.0
AAME,2020,0.0,0.0,8177.0
AAME,2016,0.0,0.0,8177.0
AAME,2019,0.0,0.0,8177.0
AAME,2021,0.0,0.0,8177.0
AAN,2001,0.0,0.0,706688.0
AAN,2002,0.0,0.0,706688.0
AAN,2003,0.0,0.0,706688.0
AAN,2004,0.0,0.0,706688.0
AAN,2005,0.0,0.0,706688.0
AAN,2007,0.0,0.0,706688.0
AAN,2012,0.0,2.0,706688.0
AAN,2000,0.0,0.0,706688.0
AAN,2006,0.0,0.0,706688.0
AAN,2009,0.0,0.0,706688.0
AAN,2010,0.0,1.0,706688.0
AAN,2013,0.0,1.0,706688.0
AAN,2015,0.0,1.0,706688.0
AAN,2018,0.0,0.0,706688.0
AAN,2014,0.0,2.0,706688.0
AAN,2008,0.0,2.0,706688.0
AAN,2011,0.0,1.0,706688.0
AAN,2017,1.0,1.0,706688.0
AAN,2020,2.0,2.0,706688.0
AAN,2016,0.0,0.0,706688.0
AAN,2019,0.0,0.0,706688.0
AAN,2021,0.0,0.0,706688.0
AAOI,2001,0.0,0.0,1158114.0
AAOI,2002,0.0,0.0,1158114.0
AAOI,2003,0.0,0.0,1158114.0
AAOI,2004,0.0,0.0,1158114.0
AAOI,2005,0.0,0.0,1158114.0
AAOI,2007,0.0,0.0,1158114.0
AAOI,2012,0.0,0.0,1158114.0
AAOI,2000,0.0,0.0,1158114.0
AAOI,2006,0.0,0.0,1158114.0
AAOI,2009,0.0,0.0,1158114.0
AAOI,2010,0.0,0.0,1158114.0
AAOI,2013,0.0,0.0,1158114.0
AAOI,2015,0.0,0.0,1158114.0
AAOI,2018,1.0,2.0,1158114.0
AAOI,2014,0.0,0.0,1158114.0
AAOI,2008,0.0,0.0,1158114.0
AAOI,2011,0.0,0.0,1158114.0
AAOI,2017,2.0,2.0,1158114.0
AAOI,2020,0.0,0.0,1158114.0
AAOI,2016,0.0,0.0,1158114.0
AAOI,2019,0.0,0.0,1158114.0
AAOI,2021,0.0,0.0,1158114.0
AAP,2001,0.0,0.0,1158449.0
AAP,2002,0.0,0.0,1158449.0
AAP,2003,0.0,0.0,1158449.0
AAP,2004,0.0,0.0,1158449.0
AAP,2005,0.0,0.0,1158449.0
AAP,2007,0.0,0.0,1158449.0
AAP,2012,0.0,0.0,1158449.0
AAP,2000,0.0,0.0,1158449.0
AAP,2006,0.0,0.0,1158449.0
AAP,2009,0.0,0.0,1158449.0
AAP,2010,0.0,1.0,1158449.0
AAP,2013,0.0,0.0,1158449.0
AAP,2015,0.0,0.0,1158449.0
AAP,2018,1.0,1.0,1158449.0
AAP,2014,0.0,0.0,1158449.0
AAP,2008,0.0,0.0,1158449.0
AAP,2011,0.0,0.0,1158449.0
AAP,2017,0.0,0.0,1158449.0
AAP,2020,1.0,1.0,1158449.0
AAP,2016,0.0,0.0,1158449.0
AAP,2019,0.0,0.0,1158449.0
AAP,2021,0.0,0.0,1158449.0
AAPL,2001,1.0,1.0,320193.0
AAPL,2002,0.0,0.0,320193.0
AAPL,2003,0.0,1.0,320193.0
AAPL,2004,0.0,5.0,320193.0
AAPL,2005,0.0,13.0,320193.0
AAPL,2007,0.0,15.0,320193.0
AAPL,2012,0.0,14.0,320193.0
AAPL,2000,0.0,0.0,320193.0
AAPL,2006,3.0,14.0,320193.0
AAPL,2009,0.0,13.0,320193.0
AAPL,2010,0.0,22.0,320193.0
AAPL,2013,0.0,12.0,320193.0
AAPL,2015,0.0,4.0,320193.0
AAPL,2018,0.0,3.0,320193.0
AAPL,2014,1.0,6.0,320193.0
AAPL,2008,1.0,5.0,320193.0
AAPL,2011,0.0,32.0,320193.0
AAPL,2017,0.0,5.0,320193.0
AAPL,2020,0.0,4.0,320193.0
AAPL,2016,0.0,6.0,320193.0
AAPL,2019,1.0,3.0,320193.0
AAPL,2021,0.0,0.0,320193.0
AAWW,2001,0.0,0.0,1135185.0
AAWW,2002,0.0,0.0,1135185.0
AAWW,2003,0.0,0.0,1135185.0
AAWW,2004,0.0,0.0,1135185.0
AAWW,2005,0.0,0.0,1135185.0
AAWW,2007,0.0,0.0,1135185.0
AAWW,2012,0.0,0.0,1135185.0
AAWW,2000,0.0,0.0,1135185.0
AAWW,2006,0.0,2.0,1135185.0
AAWW,2009,0.0,0.0,1135185.0
AAWW,2010,0.0,0.0,1135185.0
AAWW,2013,0.0,0.0,1135185.0
AAWW,2015,0.0,0.0,1135185.0
AAWW,2018,0.0,0.0,1135185.0
AAWW,2014,0.0,0.0,1135185.0
AAWW,2008,0.0,0.0,1135185.0
AAWW,2011,0.0,0.0,1135185.0
AAWW,2017,0.0,0.0,1135185.0
AAWW,2020,0.0,0.0,1135185.0
AAWW,2016,0.0,0.0,1135185.0
AAWW,2019,0.0,0.0,1135185.0
AAWW,2021,0.0,0.0,1135185.0
AB,2001,0.0,0.0,825313.0
AB,2002,2.0,2.0,825313.0
AB,2003,1.0,1.0,825313.0
AB,2004,2.0,3.0,825313.0
AB,2005,0.0,0.0,825313.0
AB,2007,0.0,0.0,825313.0
AB,2012,0.0,0.0,825313.0
AB,2000,0.0,0.0,825313.0
AB,2006,0.0,0.0,825313.0
AB,2009,0.0,0.0,825313.0
AB,2010,0.0,0.0,825313.0
AB,2013,0.0,0.0,825313.0
AB,2015,0.0,0.0,825313.0
AB,2018,0.0,0.0,825313.0
AB,2014,0.0,0.0,825313.0
AB,2008,0.0,0.0,825313.0
AB,2011,0.0,0.0,825313.0
AB,2017,0.0,0.0,825313.0
AB,2020,0.0,0.0,825313.0
AB,2016,0.0,0.0,825313.0
AB,2019,0.0,0.0,825313.0
AB,2021,0.0,0.0,825313.0
ABB,2001,0.0,0.0,1091587.0
ABB,2002,0.0,0.0,1091587.0
ABB,2003,0.0,0.0,1091587.0
ABB,2004,1.0,1.0,1091587.0
ABB,2005,0.0,0.0,1091587.0
ABB,2007,0.0,0.0,1091587.0
ABB,2012,0.0,0.0,1091587.0
ABB,2000,0.0,0.0,1091587.0
ABB,2006,0.0,0.0,1091587.0
ABB,2009,0.0,0.0,1091587.0
ABB,2010,1.0,1.0,1091587.0
ABB,2013,0.0,0.0,1091587.0
ABB,2015,0.0,1.0,1091587.0
ABB,2018,0.0,0.0,1091587.0
ABB,2014,0.0,0.0,1091587.0
ABB,2008,0.0,0.0,1091587.0
ABB,2011,0.0,0.0,1091587.0
ABB,2017,0.0,0.0,1091587.0
ABB,2020,0.0,0.0,1091587.0
ABB,2016,0.0,0.0,1091587.0
ABB,2019,0.0,0.0,1091587.0
ABB,2021,0.0,0.0,1091587.0
ABBV,2001,0.0,0.0,1551152.0
ABBV,2002,0.0,0.0,1551152.0
ABBV,2003,0.0,0.0,1551152.0
ABBV,2004,0.0,0.0,1551152.0
ABBV,2005,0.0,0.0,1551152.0
ABBV,2007,0.0,0.0,1551152.0
ABBV,2012,0.0,1.0,1551152.0
ABBV,2000,0.0,0.0,1551152.0
ABBV,2006,0.0,0.0,1551152.0
ABBV,2009,0.0,0.0,1551152.0
ABBV,2010,0.0,0.0,1551152.0
ABBV,2013,0.0,5.0,1551152.0
ABBV,2015,0.0,2.0,1551152.0
ABBV,2018,3.0,4.0,1551152.0
ABBV,2014,1.0,3.0,1551152.0
ABBV,2008,0.0,0.0,1551152.0
ABBV,2011,0.0,0.0,1551152.0
ABBV,2017,0.0,0.0,1551152.0
ABBV,2020,1.0,4.0,1551152.0
ABBV,2016,0.0,0.0,1551152.0
ABBV,2019,0.0,3.0,1551152.0
ABBV,2021,0.0,0.0,1551152.0
ABC,2001,0.0,0.0,1140859.0
ABC,2002,0.0,0.0,1140859.0
ABC,2003,0.0,1.0,1140859.0
ABC,2004,1.0,4.0,1140859.0
ABC,2005,0.0,3.0,1140859.0
ABC,2007,0.0,0.0,1140859.0
ABC,2012,0.0,1.0,1140859.0
ABC,2000,0.0,0.0,1140859.0
ABC,2006,0.0,3.0,1140859.0
ABC,2009,0.0,1.0,1140859.0
ABC,2010,0.0,2.0,1140859.0
ABC,2013,0.0,1.0,1140859.0
ABC,2015,0.0,1.0,1140859.0
ABC,2018,0.0,2.0,1140859.0
ABC,2014,0.0,0.0,1140859.0
ABC,2008,0.0,0.0,1140859.0
ABC,2011,0.0,2.0,1140859.0
ABC,2017,0.0,5.0,1140859.0
ABC,2020,1.0,4.0,1140859.0
ABC,2016,0.0,2.0,1140859.0
ABC,2019,0.0,1.0,1140859.0
ABC,2021,0.0,0.0,1140859.0
ABCB,2001,0.0,0.0,351569.0
ABCB,2002,0.0,0.0,351569.0
ABCB,2003,0.0,0.0,351569.0
ABCB,2004,0.0,0.0,351569.0
ABCB,2005,0.0,0.0,351569.0
ABCB,2007,0.0,0.0,351569.0
ABCB,2012,0.0,0.0,351569.0
ABCB,2000,0.0,0.0,351569.0
ABCB,2006,0.0,1.0,351569.0
ABCB,2009,0.0,0.0,351569.0
ABCB,2010,0.0,0.0,351569.0
ABCB,2013,0.0,0.0,351569.0
ABCB,2015,0.0,0.0,351569.0
ABCB,2018,1.0,1.0,351569.0
ABCB,2014,0.0,0.0,351569.0
ABCB,2008,0.0,0.0,351569.0
ABCB,2011,0.0,0.0,351569.0
ABCB,2017,0.0,0.0,351569.0
ABCB,2020,0.0,0.0,351569.0
ABCB,2016,0.0,0.0,351569.0
ABCB,2019,1.0,1.0,351569.0
ABCB,2021,0.0,0.0,351569.0
ABCL,2001,0.0,0.0,1703057.0
ABCL,2002,0.0,0.0,1703057.0
ABCL,2003,0.0,0.0,1703057.0
ABCL,2004,0.0,0.0,1703057.0
ABCL,2005,0.0,0.0,1703057.0
ABCL,2007,0.0,0.0,1703057.0
ABCL,2012,0.0,0.0,1703057.0
ABCL,2000,0.0,0.0,1703057.0
ABCL,2006,0.0,0.0,1703057.0
ABCL,2009,0.0,0.0,1703057.0
ABCL,2010,0.0,0.0,1703057.0
ABCL,2013,0.0,0.0,1703057.0
ABCL,2015,0.0,0.0,1703057.0
ABCL,2018,0.0,0.0,1703057.0
ABCL,2014,0.0,0.0,1703057.0
ABCL,2008,0.0,0.0,1703057.0
ABCL,2011,0.0,0.0,1703057.0
ABCL,2017,0.0,0.0,1703057.0
ABCL,2020,0.0,1.0,1703057.0
ABCL,2016,0.0,0.0,1703057.0
ABCL,2019,0.0,0.0,1703057.0
ABCL,2021,0.0,0.0,1703057.0
ABEO,2001,0.0,0.0,318306.0
ABEO,2002,0.0,0.0,318306.0
ABEO,2003,0.0,0.0,318306.0
ABEO,2004,0.0,0.0,318306.0
ABEO,2005,0.0,0.0,318306.0
ABEO,2007,0.0,0.0,318306.0
ABEO,2012,0.0,1.0,318306.0
ABEO,2000,0.0,0.0,318306.0
ABEO,2006,0.0,0.0,318306.0
ABEO,2009,0.0,0.0,318306.0
ABEO,2010,0.0,0.0,318306.0
ABEO,2013,0.0,0.0,318306.0
ABEO,2015,0.0,0.0,318306.0
ABEO,2018,0.0,1.0,318306.0
ABEO,2014,0.0,0.0,318306.0
ABEO,2008,0.0,0.0,318306.0
ABEO,2011,0.0,0.0,318306.0
ABEO,2017,0.0,0.0,318306.0
ABEO,2020,0.0,0.0,318306.0
ABEO,2016,1.0,1.0,318306.0
ABEO,2019,1.0,1.0,318306.0
ABEO,2021,0.0,0.0,318306.0
ABG,2001,0.0,0.0,1144980.0
ABG,2002,0.0,0.0,1144980.0
ABG,2003,0.0,0.0,1144980.0
ABG,2004,0.0,0.0,1144980.0
ABG,2005,0.0,0.0,1144980.0
ABG,2007,0.0,0.0,1144980.0
ABG,2012,0.0,0.0,1144980.0
ABG,2000,0.0,0.0,1144980.0
ABG,2006,0.0,1.0,1144980.0
ABG,2009,0.0,0.0,1144980.0
ABG,2010,0.0,0.0,1144980.0
ABG,2013,0.0,0.0,1144980.0
ABG,2015,0.0,0.0,1144980.0
ABG,2018,0.0,0.0,1144980.0
ABG,2014,0.0,0.0,1144980.0
ABG,2008,0.0,0.0,1144980.0
ABG,2011,0.0,0.0,1144980.0
ABG,2017,0.0,0.0,1144980.0
ABG,2020,0.0,0.0,1144980.0
ABG,2016,0.0,0.0,1144980.0
ABG,2019,0.0,0.0,1144980.0
ABG,2021,0.0,0.0,1144980.0
ABILF,2001,0.0,0.0,1652866.0
ABILF,2002,0.0,0.0,1652866.0
ABILF,2003,0.0,0.0,1652866.0
ABILF,2004,0.0,0.0,1652866.0
ABILF,2005,0.0,0.0,1652866.0
ABILF,2007,0.0,0.0,1652866.0
ABILF,2012,0.0,0.0,1652866.0
ABILF,2000,0.0,0.0,1652866.0
ABILF,2006,0.0,0.0,1652866.0
ABILF,2009,0.0,0.0,1652866.0
ABILF,2010,0.0,0.0,1652866.0
ABILF,2013,0.0,0.0,1652866.0
ABILF,2015,0.0,0.0,1652866.0
ABILF,2018,0.0,0.0,1652866.0
ABILF,2014,0.0,0.0,1652866.0
ABILF,2008,0.0,0.0,1652866.0
ABILF,2011,0.0,0.0,1652866.0
ABILF,2017,0.0,0.0,1652866.0
ABILF,2020,0.0,0.0,1652866.0
ABILF,2016,1.0,1.0,1652866.0
ABILF,2019,1.0,1.0,1652866.0
ABILF,2021,0.0,0.0,1652866.0
ABIO,2001,0.0,0.0,907654.0
ABIO,2002,0.0,0.0,907654.0
ABIO,2003,0.0,0.0,907654.0
ABIO,2004,0.0,0.0,907654.0
ABIO,2005,0.0,0.0,907654.0
ABIO,2007,1.0,1.0,907654.0
ABIO,2012,0.0,0.0,907654.0
ABIO,2000,0.0,0.0,907654.0
ABIO,2006,0.0,0.0,907654.0
ABIO,2009,0.0,0.0,907654.0
ABIO,2010,0.0,0.0,907654.0
ABIO,2013,0.0,0.0,907654.0
ABIO,2015,0.0,0.0,907654.0
ABIO,2018,0.0,0.0,907654.0
ABIO,2014,0.0,0.0,907654.0
ABIO,2008,0.0,0.0,907654.0
ABIO,2011,0.0,0.0,907654.0
ABIO,2017,0.0,0.0,907654.0
ABIO,2020,0.0,0.0,907654.0
ABIO,2016,0.0,0.0,907654.0
ABIO,2019,0.0,0.0,907654.0
ABIO,2021,0.0,0.0,907654.0
ABLT,2001,0.0,0.0,4611.0
ABLT,2002,0.0,0.0,4611.0
ABLT,2003,0.0,1.0,4611.0
ABLT,2004,0.0,0.0,4611.0
ABLT,2005,0.0,0.0,4611.0
ABLT,2007,0.0,0.0,4611.0
ABLT,2012,0.0,0.0,4611.0
ABLT,2000,0.0,0.0,4611.0
ABLT,2006,0.0,0.0,4611.0
ABLT,2009,0.0,0.0,4611.0
ABLT,2010,0.0,0.0,4611.0
ABLT,2013,0.0,0.0,4611.0
ABLT,2015,0.0,0.0,4611.0
ABLT,2018,0.0,0.0,4611.0
ABLT,2014,0.0,0.0,4611.0
ABLT,2008,0.0,0.0,4611.0
ABLT,2011,0.0,0.0,4611.0
ABLT,2017,0.0,0.0,4611.0
ABLT,2020,0.0,0.0,4611.0
ABLT,2016,0.0,0.0,4611.0
ABLT,2019,0.0,0.0,4611.0
ABLT,2021,0.0,0.0,4611.0
ABM,2001,0.0,0.0,771497.0
ABM,2002,0.0,0.0,771497.0
ABM,2003,0.0,0.0,771497.0
ABM,2004,0.0,0.0,771497.0
ABM,2005,0.0,0.0,771497.0
ABM,2007,0.0,3.0,771497.0
ABM,2012,0.0,0.0,771497.0
ABM,2000,0.0,0.0,771497.0
ABM,2006,0.0,1.0,771497.0
ABM,2009,0.0,0.0,771497.0
ABM,2010,0.0,0.0,771497.0
ABM,2013,0.0,0.0,771497.0
ABM,2015,0.0,1.0,771497.0
ABM,2018,0.0,0.0,771497.0
ABM,2014,0.0,0.0,771497.0
ABM,2008,0.0,3.0,771497.0
ABM,2011,0.0,1.0,771497.0
ABM,2017,0.0,1.0,771497.0
ABM,2020,0.0,0.0,771497.0
ABM,2016,0.0,1.0,771497.0
ABM,2019,0.0,0.0,771497.0
ABM,2021,0.0,0.0,771497.0
ABMC,2001,0.0,0.0,896747.0
ABMC,2002,0.0,0.0,896747.0
ABMC,2003,0.0,0.0,896747.0
ABMC,2004,0.0,0.0,896747.0
ABMC,2005,0.0,0.0,896747.0
ABMC,2007,0.0,0.0,896747.0
ABMC,2012,0.0,0.0,896747.0
ABMC,2000,0.0,0.0,896747.0
ABMC,2006,0.0,0.0,896747.0
ABMC,2009,0.0,0.0,896747.0
ABMC,2010,0.0,0.0,896747.0
ABMC,2013,0.0,0.0,896747.0
ABMC,2015,0.0,0.0,896747.0
ABMC,2018,0.0,1.0,896747.0
ABMC,2014,0.0,0.0,896747.0
ABMC,2008,0.0,0.0,896747.0
ABMC,2011,0.0,0.0,896747.0
ABMC,2017,0.0,0.0,896747.0
ABMC,2020,0.0,0.0,896747.0
ABMC,2016,0.0,0.0,896747.0
ABMC,2019,0.0,0.0,896747.0
ABMC,2021,0.0,0.0,896747.0
ABMD,2001,0.0,0.0,815094.0
ABMD,2002,0.0,0.0,815094.0
ABMD,2003,0.0,0.0,815094.0
ABMD,2004,0.0,0.0,815094.0
ABMD,2005,0.0,0.0,815094.0
ABMD,2007,0.0,0.0,815094.0
ABMD,2012,1.0,1.0,815094.0
ABMD,2000,0.0,0.0,815094.0
ABMD,2006,0.0,0.0,815094.0
ABMD,2009,0.0,0.0,815094.0
ABMD,2010,0.0,0.0,815094.0
ABMD,2013,1.0,1.0,815094.0
ABMD,2015,0.0,0.0,815094.0
ABMD,2018,0.0,0.0,815094.0
ABMD,2014,0.0,0.0,815094.0
ABMD,2008,0.0,0.0,815094.0
ABMD,2011,0.0,0.0,815094.0
ABMD,2017,0.0,1.0,815094.0
ABMD,2020,0.0,0.0,815094.0
ABMD,2016,0.0,0.0,815094.0
ABMD,2019,1.0,2.0,815094.0
ABMD,2021,0.0,0.0,815094.0
ABNB,2001,0.0,0.0,1559720.0
ABNB,2002,0.0,0.0,1559720.0
ABNB,2003,0.0,0.0,1559720.0
ABNB,2004,0.0,0.0,1559720.0
ABNB,2005,0.0,0.0,1559720.0
ABNB,2007,0.0,0.0,1559720.0
ABNB,2012,0.0,0.0,1559720.0
ABNB,2000,0.0,0.0,1559720.0
ABNB,2006,0.0,0.0,1559720.0
ABNB,2009,0.0,0.0,1559720.0
ABNB,2010,0.0,0.0,1559720.0
ABNB,2013,0.0,0.0,1559720.0
ABNB,2015,0.0,0.0,1559720.0
ABNB,2018,0.0,0.0,1559720.0
ABNB,2014,0.0,0.0,1559720.0
ABNB,2008,0.0,0.0,1559720.0
ABNB,2011,0.0,0.0,1559720.0
ABNB,2017,0.0,0.0,1559720.0
ABNB,2020,0.0,2.0,1559720.0
ABNB,2016,0.0,0.0,1559720.0
ABNB,2019,0.0,0.0,1559720.0
ABNB,2021,0.0,0.0,1559720.0
ABT,2001,1.0,13.0,1800.0
ABT,2002,0.0,9.0,1800.0
ABT,2003,1.0,12.0,1800.0
ABT,2004,0.0,9.0,1800.0
ABT,2005,0.0,9.0,1800.0
ABT,2007,1.0,10.0,1800.0
ABT,2012,0.0,2.0,1800.0
ABT,2000,0.0,1.0,1800.0
ABT,2006,0.0,13.0,1800.0
ABT,2009,0.0,4.0,1800.0
ABT,2010,0.0,1.0,1800.0
ABT,2013,0.0,6.0,1800.0
ABT,2015,0.0,1.0,1800.0
ABT,2018,0.0,3.0,1800.0
ABT,2014,0.0,2.0,1800.0
ABT,2008,0.0,8.0,1800.0
ABT,2011,0.0,1.0,1800.0
ABT,2017,0.0,2.0,1800.0
ABT,2020,0.0,1.0,1800.0
ABT,2016,0.0,0.0,1800.0
ABT,2019,0.0,1.0,1800.0
ABT,2021,0.0,0.0,1800.0
ABUS,2001,0.0,0.0,1447028.0
ABUS,2002,0.0,0.0,1447028.0
ABUS,2003,0.0,0.0,1447028.0
ABUS,2004,0.0,0.0,1447028.0
ABUS,2005,0.0,0.0,1447028.0
ABUS,2007,0.0,0.0,1447028.0
ABUS,2012,0.0,1.0,1447028.0
ABUS,2000,0.0,0.0,1447028.0
ABUS,2006,0.0,0.0,1447028.0
ABUS,2009,0.0,0.0,1447028.0
ABUS,2010,0.0,0.0,1447028.0
ABUS,2013,0.0,0.0,1447028.0
ABUS,2015,0.0,0.0,1447028.0
ABUS,2018,0.0,0.0,1447028.0
ABUS,2014,0.0,0.0,1447028.0
ABUS,2008,0.0,0.0,1447028.0
ABUS,2011,0.0,0.0,1447028.0
ABUS,2017,0.0,0.0,1447028.0
ABUS,2020,0.0,0.0,1447028.0
ABUS,2016,0.0,0.0,1447028.0
ABUS,2019,0.0,0.0,1447028.0
ABUS,2021,0.0,0.0,1447028.0
ABVC,2001,0.0,0.0,1173313.0
ABVC,2002,0.0,0.0,1173313.0
ABVC,2003,0.0,0.0,1173313.0
ABVC,2004,0.0,0.0,1173313.0
ABVC,2005,0.0,0.0,1173313.0
ABVC,2007,0.0,0.0,1173313.0
ABVC,2012,0.0,0.0,1173313.0
ABVC,2000,0.0,0.0,1173313.0
ABVC,2006,0.0,0.0,1173313.0
ABVC,2009,0.0,0.0,1173313.0
ABVC,2010,0.0,1.0,1173313.0
ABVC,2013,0.0,0.0,1173313.0
ABVC,2015,0.0,0.0,1173313.0
ABVC,2018,0.0,0.0,1173313.0
ABVC,2014,0.0,0.0,1173313.0
ABVC,2008,0.0,0.0,1173313.0
ABVC,2011,0.0,0.0,1173313.0
ABVC,2017,0.0,0.0,1173313.0
ABVC,2020,0.0,0.0,1173313.0
ABVC,2016,0.0,0.0,1173313.0
ABVC,2019,0.0,0.0,1173313.0
ABVC,2021,0.0,0.0,1173313.0
ABWN,2001,0.0,0.0,1537258.0
ABWN,2002,0.0,0.0,1537258.0
ABWN,2003,0.0,0.0,1537258.0
ABWN,2004,0.0,0.0,1537258.0
ABWN,2005,0.0,0.0,1537258.0
ABWN,2007,0.0,0.0,1537258.0
ABWN,2012,0.0,0.0,1537258.0
ABWN,2000,0.0,0.0,1537258.0
ABWN,2006,0.0,0.0,1537258.0
ABWN,2009,0.0,0.0,1537258.0
ABWN,2010,0.0,0.0,1537258.0
ABWN,2013,0.0,0.0,1537258.0
ABWN,2015,0.0,0.0,1537258.0
ABWN,2018,0.0,1.0,1537258.0
ABWN,2014,0.0,0.0,1537258.0
ABWN,2008,0.0,0.0,1537258.0
ABWN,2011,0.0,0.0,1537258.0
ABWN,2017,0.0,0.0,1537258.0
ABWN,2020,0.0,0.0,1537258.0
ABWN,2016,0.0,0.0,1537258.0
ABWN,2019,0.0,0.0,1537258.0
ABWN,2021,1.0,1.0,1537258.0
ACA,2001,0.0,0.0,1739445.0
ACA,2002,0.0,0.0,1739445.0
ACA,2003,0.0,0.0,1739445.0
ACA,2004,0.0,0.0,1739445.0
ACA,2005,0.0,0.0,1739445.0
ACA,2007,0.0,0.0,1739445.0
ACA,2012,0.0,0.0,1739445.0
ACA,2000,0.0,0.0,1739445.0
ACA,2006,0.0,0.0,1739445.0
ACA,2009,0.0,0.0,1739445.0
ACA,2010,0.0,0.0,1739445.0
ACA,2013,0.0,0.0,1739445.0
ACA,2015,0.0,0.0,1739445.0
ACA,2018,0.0,0.0,1739445.0
ACA,2014,0.0,0.0,1739445.0
ACA,2008,0.0,0.0,1739445.0
ACA,2011,0.0,0.0,1739445.0
ACA,2017,0.0,0.0,1739445.0
ACA,2020,0.0,0.0,1739445.0
ACA,2016,0.0,0.0,1739445.0
ACA,2019,0.0,1.0,1739445.0
ACA,2021,0.0,0.0,1739445.0
ACAD,2001,0.0,0.0,1070494.0
ACAD,2002,0.0,0.0,1070494.0
ACAD,2003,0.0,0.0,1070494.0
ACAD,2004,0.0,0.0,1070494.0
ACAD,2005,0.0,0.0,1070494.0
